#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
IOW,2017-04-01 08:52,-91.5445,41.6394,35.10,33.10,92.32,0.00,0.00,0.00,30.19,1022.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010852Z AUTO 00000KT 10SM CLR 02/01 A3019 RMK AO2 SLP227 T00170006 51013
IOW,2017-04-01 08:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010855Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
IOW,2017-04-01 09:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010900Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:05,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010905Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:10,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010910Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:15,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010915Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:20,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010920Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010925Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:30,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010930Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
IOW,2017-04-01 09:35,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010935Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
IOW,2017-04-01 09:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010940Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
IOW,2017-04-01 09:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010945Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:50,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010950Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 09:52,-91.5445,41.6394,34.00,32.00,92.29,0.00,0.00,0.00,30.19,1022.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010952Z AUTO 00000KT 10SM CLR 01/00 A3019 RMK AO2 SLP227 T00110000
IOW,2017-04-01 09:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 010955Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 10:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011000Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
IOW,2017-04-01 10:05,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011005Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 10:10,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011010Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 10:15,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011015Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 10:20,-91.5445,41.6394,M,M,M,260.00,3.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011020Z AUTO 26003KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 10:25,-91.5445,41.6394,M,M,M,280.00,3.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011025Z AUTO 28003KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 10:30,-91.5445,41.6394,M,M,M,280.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011030Z AUTO 28004KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 10:35,-91.5445,41.6394,M,M,M,290.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011035Z AUTO 29003KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 10:40,-91.5445,41.6394,M,M,M,290.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011040Z AUTO 29003KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 10:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011045Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 10:50,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011050Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 10:52,-91.5445,41.6394,30.90,28.90,92.18,0.00,0.00,0.00,30.20,1023.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011052Z AUTO 00000KT 10SM CLR M01/M02 A3020 RMK AO2 SLP233 T10061017
IOW,2017-04-01 10:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011055Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 11:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011100Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 11:05,-91.5445,41.6394,M,M,M,260.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011105Z AUTO 26003KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:10,-91.5445,41.6394,M,M,M,260.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011110Z AUTO 26003KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:15,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011115Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:20,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011120Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011125Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:30,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011130Z AUTO 00000KT 9SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:35,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011135Z AUTO 00000KT 9SM CLR A3021 RMK MADISHF
IOW,2017-04-01 11:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.22,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011140Z AUTO 00000KT 9SM CLR A3022 RMK MADISHF
IOW,2017-04-01 11:45,-91.5445,41.6394,M,M,M,250.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011145Z AUTO 25003KT 10SM CLR A3022 RMK MADISHF
IOW,2017-04-01 11:50,-91.5445,41.6394,M,M,M,270.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011150Z AUTO 27004KT 10SM CLR A3023 RMK MADISHF
IOW,2017-04-01 11:52,-91.5445,41.6394,33.10,30.00,88.23,270.00,4.00,0.00,30.23,1024.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011152Z AUTO 27004KT 10SM CLR 01/M01 A3023 RMK AO2 PRESRR SLP243 T00061011 10033 21006 53016
IOW,2017-04-01 11:55,-91.5445,41.6394,M,M,M,280.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011155Z AUTO 28004KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 12:00,-91.5445,41.6394,M,M,M,290.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011200Z AUTO 29003KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 12:05,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011205Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 12:10,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011210Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 12:15,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011215Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 12:20,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011220Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 12:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011225Z AUTO 00000KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 12:30,-91.5445,41.6394,M,M,M,270.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011230Z AUTO 27004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 12:35,-91.5445,41.6394,M,M,M,270.00,3.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011235Z AUTO 27003KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 12:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011240Z AUTO 00000KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 12:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011245Z AUTO 00000KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 12:50,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011250Z AUTO 00000KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 12:52,-91.5445,41.6394,37.90,35.10,89.53,0.00,0.00,0.00,30.26,1025.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011252Z AUTO 00000KT 10SM CLR 03/02 A3026 RMK AO2 SLP252 T00330017
IOW,2017-04-01 12:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011255Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011300Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:05,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011305Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:10,-91.5445,41.6394,M,M,M,330.00,3.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011310Z AUTO 33003KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:15,-91.5445,41.6394,M,M,M,340.00,3.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011315Z AUTO 34003KT 10SM CLR A3027 RMK VRB03KT  MADISHF
IOW,2017-04-01 13:20,-91.5445,41.6394,M,M,M,340.00,3.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011320Z AUTO 34003KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011325Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:30,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011330Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:35,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011335Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011340Z AUTO 00000KT 10SM CLR A3027 RMK MADISHF
IOW,2017-04-01 13:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011345Z AUTO 00000KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 13:50,-91.5445,41.6394,M,M,M,10.00,3.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011350Z AUTO 01003KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 13:52,-91.5445,41.6394,45.00,37.00,73.37,10.00,4.00,0.00,30.25,1024.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011352Z AUTO 01004KT 10SM CLR 07/03 A3025 RMK AO2 SLP249 T00720028
IOW,2017-04-01 13:55,-91.5445,41.6394,M,M,M,10.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011355Z AUTO 01004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:00,-91.5445,41.6394,M,M,M,350.00,5.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011400Z AUTO 35005KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:05,-91.5445,41.6394,M,M,M,350.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011405Z AUTO 35004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:10,-91.5445,41.6394,M,M,M,350.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011410Z AUTO 35004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:15,-91.5445,41.6394,M,M,M,350.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011415Z AUTO 35004KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 14:20,-91.5445,41.6394,M,M,M,350.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011420Z AUTO 35004KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 14:25,-91.5445,41.6394,M,M,M,350.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011425Z AUTO 35004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:30,-91.5445,41.6394,M,M,M,350.00,3.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011430Z AUTO 35003KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:35,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011435Z AUTO 00000KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:40,-91.5445,41.6394,M,M,M,290.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011440Z AUTO 29004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:45,-91.5445,41.6394,M,M,M,320.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011445Z AUTO 32004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 14:50,-91.5445,41.6394,M,M,M,300.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011450Z AUTO 30006KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 14:52,-91.5445,41.6394,50.00,37.00,60.79,300.00,5.00,0.00,30.26,1025.00,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011452Z AUTO 30005KT 10SM CLR 10/03 A3026 RMK AO2 SLP250 T01000028 51007
IOW,2017-04-01 14:55,-91.5445,41.6394,M,M,M,290.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011455Z AUTO 29006KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:00,-91.5445,41.6394,M,M,M,300.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011500Z AUTO 30005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:05,-91.5445,41.6394,M,M,M,320.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011505Z AUTO 32004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:10,-91.5445,41.6394,M,M,M,310.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011510Z AUTO 31005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:15,-91.5445,41.6394,M,M,M,310.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011515Z AUTO 31005KT 10SM CLR A3026 RMK VRB05KT  MADISHF
IOW,2017-04-01 15:20,-91.5445,41.6394,M,M,M,280.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011520Z AUTO 28005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:25,-91.5445,41.6394,M,M,M,290.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011525Z AUTO 29004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:30,-91.5445,41.6394,M,M,M,320.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011530Z AUTO 32004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:35,-91.5445,41.6394,M,M,M,310.00,3.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011535Z AUTO 31003KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:40,-91.5445,41.6394,M,M,M,300.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011540Z AUTO 30004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:45,-91.5445,41.6394,M,M,M,280.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011545Z AUTO 28006KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:50,-91.5445,41.6394,M,M,M,260.00,3.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011550Z AUTO 26003KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 15:52,-91.5445,41.6394,52.00,36.00,54.26,M,3.00,0.00,30.26,1025.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011552Z AUTO VRB03KT 10SM CLR 11/02 A3026 RMK AO2 SLP252 T01110022
IOW,2017-04-01 15:55,-91.5445,41.6394,M,M,M,280.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011555Z AUTO 28005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:00,-91.5445,41.6394,M,M,M,310.00,3.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011600Z AUTO 31003KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:05,-91.5445,41.6394,M,M,M,320.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011605Z AUTO 32005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:10,-91.5445,41.6394,M,M,M,310.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011610Z AUTO 31004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:15,-91.5445,41.6394,M,M,M,340.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011615Z AUTO 34005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:20,-91.5445,41.6394,M,M,M,290.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011620Z AUTO 29004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:25,-91.5445,41.6394,M,M,M,360.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011625Z AUTO 36004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:30,-91.5445,41.6394,M,M,M,310.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011630Z AUTO 31004KT 10SM CLR A3026 RMK VRB04KT  MADISHF
IOW,2017-04-01 16:35,-91.5445,41.6394,M,M,M,290.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011635Z AUTO 29005KT 10SM CLR A3026 RMK VRB05KT  MADISHF
IOW,2017-04-01 16:40,-91.5445,41.6394,M,M,M,280.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011640Z AUTO 28006KT 10SM CLR A3026 RMK VRB06KT  MADISHF
IOW,2017-04-01 16:45,-91.5445,41.6394,M,M,M,320.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011645Z AUTO 32005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:50,-91.5445,41.6394,M,M,M,320.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011650Z AUTO 32006KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 16:52,-91.5445,41.6394,55.00,36.00,48.62,310.00,6.00,0.00,30.26,1025.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011652Z AUTO 31006KT 10SM CLR 13/02 A3026 RMK AO2 SLP251 T01280022
IOW,2017-04-01 16:55,-91.5445,41.6394,M,M,M,300.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011655Z AUTO 30004KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 17:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011700Z AUTO 00000KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 17:05,-91.5445,41.6394,M,M,M,340.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011705Z AUTO 34005KT 10SM CLR A3026 RMK MADISHF
IOW,2017-04-01 17:10,-91.5445,41.6394,M,M,M,310.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011710Z AUTO 31004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:15,-91.5445,41.6394,M,M,M,310.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011715Z AUTO 31004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:20,-91.5445,41.6394,M,M,M,300.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011720Z AUTO 30004KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011725Z AUTO 00000KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:30,-91.5445,41.6394,M,M,M,260.00,3.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011730Z AUTO 26003KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:35,-91.5445,41.6394,M,M,M,260.00,5.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011735Z AUTO 26005KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:40,-91.5445,41.6394,M,M,M,220.00,3.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011740Z AUTO 22003KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:45,-91.5445,41.6394,M,M,M,M,M,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011745Z AUTO /////KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:50,-91.5445,41.6394,M,M,M,270.00,5.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011750Z AUTO 27005KT 10SM CLR A3025 RMK MADISHF
IOW,2017-04-01 17:52,-91.5445,41.6394,55.90,36.00,47.05,270.00,4.00,0.00,30.25,1024.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011752Z AUTO 27004KT 10SM CLR 13/02 A3025 RMK AO2 SLP245 T01330022 10133 20000 58004
IOW,2017-04-01 17:55,-91.5445,41.6394,M,M,M,M,M,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011755Z AUTO /////KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 18:00,-91.5445,41.6394,M,M,M,240.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011800Z AUTO 24004KT 10SM CLR A3024 RMK VRB04KT  MADISHF
