#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
PATQ,2017-04-01 09:35,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 010935Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 09:40,-157.4357,70.4673,M,M,M,M,M,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 010940Z AUTO /////KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 09:45,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 010945Z AUTO 06006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 09:50,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 010950Z AUTO 06006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 09:55,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 010955Z AUTO 06007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 09:56,-157.4357,70.4673,-11.00,-16.10,77.41,70.00,7.00,0.00,29.76,1008.50,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 010956Z AUTO 07007KT 10SM CLR M24/M27 A2976 RMK AO2 SLP085 T12391267 FZRANO TSNO
PATQ,2017-04-01 10:00,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011000Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:05,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011005Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:20,-157.4357,70.4673,M,M,M,M,M,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011020Z AUTO /////KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:25,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011025Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:35,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011035Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:40,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011040Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:45,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011045Z AUTO 06007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:50,-157.4357,70.4673,M,M,M,70.00,8.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011050Z AUTO 07008KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 10:56,-157.4357,70.4673,-11.00,-15.00,81.85,70.00,7.00,0.00,29.76,1008.50,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011056Z AUTO 07007KT 10SM CLR M24/M26 A2976 RMK AO2 SLP085 T12391261 FZRANO TSNO
PATQ,2017-04-01 11:00,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011100Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:05,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011105Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:10,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011110Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:20,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011120Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:25,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011125Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:35,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011135Z AUTO 06007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:40,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011140Z AUTO 06007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:45,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011145Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:50,-157.4357,70.4673,M,M,M,M,M,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011150Z AUTO /////KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:55,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011155Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 11:56,-157.4357,70.4673,-11.90,-16.10,80.95,70.00,6.00,0.00,29.76,1008.60,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011156Z AUTO 07006KT 10SM CLR M24/M27 A2976 RMK AO2 SLP086 T12441267 11228 21244 51002 FZRANO TSNO
PATQ,2017-04-01 12:00,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011200Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:05,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011205Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:10,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011210Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:15,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011215Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:20,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011220Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:30,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011230Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:35,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011235Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:45,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011245Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:50,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011250Z AUTO 07006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:55,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011255Z AUTO 06006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 12:56,-157.4357,70.4673,-11.90,-17.00,77.32,70.00,7.00,0.00,29.76,1008.60,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011256Z AUTO 07007KT 10SM CLR M24/M27 A2976 RMK AO2 SLP086 T12441272 FZRANO TSNO
PATQ,2017-04-01 13:00,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011300Z AUTO 06006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 13:05,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011305Z AUTO 06007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 13:10,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011310Z AUTO 07007KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 13:20,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011320Z AUTO 06006KT 10SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 13:30,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.76,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011330Z AUTO 06007KT 9SM CLR A2976 RMK MADISHF
PATQ,2017-04-01 13:35,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011335Z AUTO 06008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 13:50,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011350Z AUTO 06008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 13:56,-157.4357,70.4673,-11.90,-17.00,77.32,70.00,7.00,0.00,29.77,1008.70,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011356Z AUTO 07007KT 9SM CLR M24/M27 A2977 RMK AO2 SLP087 T12441272 FZRANO TSNO
PATQ,2017-04-01 14:00,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011400Z AUTO 07007KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:05,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011405Z AUTO 06008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:10,-157.4357,70.4673,M,M,M,70.00,9.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011410Z AUTO 07009KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:15,-157.4357,70.4673,M,M,M,70.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011415Z AUTO 07008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:20,-157.4357,70.4673,M,M,M,70.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011420Z AUTO 07008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:25,-157.4357,70.4673,M,M,M,70.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011425Z AUTO 07008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:30,-157.4357,70.4673,M,M,M,70.00,8.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011430Z AUTO 07008KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:35,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011435Z AUTO 07007KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:40,-157.4357,70.4673,M,M,M,80.00,7.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011440Z AUTO 08007KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:50,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011450Z AUTO 07006KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:55,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011455Z AUTO 07007KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 14:56,-157.4357,70.4673,-13.00,-18.00,77.60,70.00,7.00,0.00,29.77,1008.90,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011456Z AUTO 07007KT 9SM CLR M25/M28 A2977 RMK AO2 SLP089 T12501278 53003 FZRANO TSNO
PATQ,2017-04-01 15:00,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011500Z AUTO 07007KT 8SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:05,-157.4357,70.4673,M,M,M,80.00,8.00,M,29.77,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011505Z AUTO 08008KT 8SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:10,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011510Z AUTO 07007KT 8SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:15,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011515Z AUTO 07007KT 8SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:25,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011525Z AUTO 07007KT 8SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:30,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.77,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011530Z AUTO 07007KT 9SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:35,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.77,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011535Z AUTO 07006KT 8SM CLR A2977 RMK MADISHF
PATQ,2017-04-01 15:40,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011540Z AUTO 07006KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 15:55,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011555Z AUTO 06007KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 15:56,-157.4357,70.4673,-13.00,-17.00,81.68,60.00,7.00,0.00,29.78,1009.10,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011556Z AUTO 06007KT 8SM CLR M25/M27 A2978 RMK AO2 SLP091 T12501272 FZRANO TSNO
PATQ,2017-04-01 16:00,-157.4357,70.4673,M,M,M,50.00,7.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011600Z AUTO 05007KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:05,-157.4357,70.4673,M,M,M,50.00,7.00,M,29.78,M,7.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011605Z AUTO 05007KT 7SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:10,-157.4357,70.4673,M,M,M,50.00,6.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011610Z AUTO 05006KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:15,-157.4357,70.4673,M,M,M,50.00,7.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011615Z AUTO 05007KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:20,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.78,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011620Z AUTO 06007KT 9SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:25,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011625Z AUTO 06007KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:30,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011630Z AUTO 06007KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:35,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011635Z AUTO 07007KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:45,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011645Z AUTO 07006KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:55,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.78,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011655Z AUTO 07006KT 8SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 16:56,-157.4357,70.4673,-11.00,-15.00,81.85,70.00,6.00,0.00,29.78,1009.20,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011656Z AUTO 07006KT 8SM CLR M24/M26 A2978 RMK AO2 SLP092 T12391261 FZRANO TSNO
PATQ,2017-04-01 17:05,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.78,M,7.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011705Z AUTO 06006KT 7SM CLR A2978 RMK MADISHF
PATQ,2017-04-01 17:10,-157.4357,70.4673,M,M,M,M,M,M,29.79,M,7.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011710Z AUTO /////KT 7SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:15,-157.4357,70.4673,M,M,M,50.00,5.00,M,29.79,M,7.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011715Z AUTO 05005KT 7SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:20,-157.4357,70.4673,M,M,M,40.00,5.00,M,29.79,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011720Z AUTO 04005KT 8SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:25,-157.4357,70.4673,M,M,M,40.00,6.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011725Z AUTO 04006KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:30,-157.4357,70.4673,M,M,M,50.00,8.00,M,29.79,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011730Z AUTO 05008KT 8SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:35,-157.4357,70.4673,M,M,M,50.00,8.00,M,29.79,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011735Z AUTO 05008KT 8SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:40,-157.4357,70.4673,M,M,M,50.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011740Z AUTO 05007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:50,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011750Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 17:55,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011755Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:00,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011800Z AUTO 06008KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:05,-157.4357,70.4673,M,M,M,70.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011805Z AUTO 07007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:10,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011810Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:15,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011815Z AUTO 06008KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:20,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011820Z AUTO 06008KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:25,-157.4357,70.4673,M,M,M,60.00,8.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011825Z AUTO 06008KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:30,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011830Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:40,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011840Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:45,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011845Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:50,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011850Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 18:56,-157.4357,70.4673,-9.90,-14.10,81.12,60.00,7.00,0.00,29.79,1009.60,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011856Z AUTO 06007KT 10SM CLR M23/M26 A2979 RMK AO2 SLP096 T12331256 FZRANO TSNO
PATQ,2017-04-01 19:00,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011900Z AUTO 06006KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 19:05,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011905Z AUTO 06007KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 19:10,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.79,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011910Z AUTO 06006KT 9SM CLR A2979 RMK MADISHF
PATQ,2017-04-01 19:15,-157.4357,70.4673,M,M,M,60.00,7.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011915Z AUTO 06007KT 10SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 19:20,-157.4357,70.4673,M,M,M,50.00,5.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011920Z AUTO 05005KT 9SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 19:25,-157.4357,70.4673,M,M,M,50.00,5.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011925Z AUTO 05005KT 9SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 19:30,-157.4357,70.4673,M,M,M,50.00,6.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011930Z AUTO 05006KT 9SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 19:40,-157.4357,70.4673,M,M,M,50.00,6.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,-SN,PATQ 011940Z AUTO 05006KT 9SM -SN CLR A2980 RMK MADISHF
PATQ,2017-04-01 19:56,-157.4357,70.4673,-11.00,-16.10,77.41,50.00,7.00,0.00,29.80,1009.90,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 011956Z AUTO 05007KT 10SM CLR M24/M27 A2980 RMK AO2 SNB33E42 SLP099 P0000 T12391267 FZRANO TSNO
PATQ,2017-04-01 20:00,-157.4357,70.4673,M,M,M,50.00,6.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,-SN,PATQ 012000Z AUTO 05006KT 10SM -SN CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:10,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.80,M,8.00,M,CLR,M,M,M,M,M,M,M,-SN,PATQ 012010Z AUTO 06006KT 8SM -SN CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:15,-157.4357,70.4673,M,M,M,60.00,5.00,M,29.80,M,8.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 012015Z AUTO 06005KT 8SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:20,-157.4357,70.4673,M,M,M,60.00,5.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 012020Z AUTO 06005KT 9SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:25,-157.4357,70.4673,M,M,M,60.00,4.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 012025Z AUTO 06004KT 9SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:30,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 012030Z AUTO 07006KT 10SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:35,-157.4357,70.4673,M,M,M,60.00,5.00,M,29.80,M,9.00,M,CLR,M,M,M,M,M,M,M,M,PATQ 012035Z AUTO 06005KT 9SM CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:40,-157.4357,70.4673,M,M,M,60.00,5.00,M,29.80,M,8.00,M,CLR,M,M,M,M,M,M,M,-SN,PATQ 012040Z AUTO 06005KT 8SM -SN CLR A2980 RMK MADISHF
PATQ,2017-04-01 20:45,-157.4357,70.4673,M,M,M,60.00,6.00,M,29.81,M,8.00,M,CLR,M,M,M,M,M,M,M,-SN,PATQ 012045Z AUTO 06006KT 8SM -SN CLR A2981 RMK MADISHF
PATQ,2017-04-01 20:50,-157.4357,70.4673,M,M,M,70.00,6.00,M,29.81,M,9.00,M,CLR,M,M,M,M,M,M,M,-SN,PATQ 012050Z AUTO 07006KT 9SM -SN CLR A2981 RMK MADISHF
