#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
GON,2017-04-01 06:45,-72.0500,41.3300,M,M,M,60.00,20.00,0.01,29.71,M,10.00,M,OVC,M,M,M,1600.00,M,M,M,-RA,KGON 010645Z AUTO 06020KT 10SM -RA OVC016 A2971 RMK P0001 MADISHF
GON,2017-04-01 06:50,-72.0500,41.3300,M,M,M,70.00,21.00,0.01,29.71,M,9.00,M,OVC,M,M,M,1600.00,M,M,M,-RA,KGON 010650Z AUTO 07021KT 9SM -RA OVC016 A2971 RMK P0001 MADISHF
GON,2017-04-01 06:55,-72.0500,41.3300,M,M,M,60.00,17.00,0.01,29.71,M,7.00,M,OVC,M,M,M,1600.00,M,M,M,-RA,KGON 010655Z AUTO 06017KT 7SM -RA OVC016 A2971 RMK P0001 MADISHF
GON,2017-04-01 06:56,-72.0500,41.3300,37.90,35.10,89.53,60.00,15.00,0.01,29.71,1006.00,7.00,31.00,OVC,M,M,M,1500.00,M,M,M,-RA,KGON 010656Z AUTO 06015G31KT 7SM -RA OVC015 03/02 A2971 RMK AO2 PK WND 06031/0647 RAE21B37 SLP060 P0001 T00330017
GON,2017-04-01 07:00,-72.0500,41.3300,M,M,M,50.00,19.00,0.01,29.70,M,6.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 010700Z AUTO 05019KT 6SM -RA BR OVC015 A2970 RMK P0001 MADISHF
GON,2017-04-01 07:05,-72.0500,41.3300,M,M,M,50.00,19.00,0.05,29.69,M,3.00,M,OVC,M,M,M,1500.00,M,M,M,+RA BR,KGON 010705Z AUTO 05019KT 3SM +RA BR OVC015 A2969 RMK P0005 MADISHF
GON,2017-04-01 07:10,-72.0500,41.3300,M,M,M,50.00,18.00,0.06,29.69,M,2.50,M,OVC,M,M,M,1500.00,M,M,M,RA BR,KGON 010710Z AUTO 05018KT 2 1/2SM RA BR OVC015 A2969 RMK P0006 MADISHF
GON,2017-04-01 07:13,-72.0500,41.3300,37.90,35.10,89.53,50.00,20.00,0.09,29.69,M,2.50,28.00,BKN,OVC,M,M,1300.00,1900.00,M,M,RA BR,KGON 010713Z AUTO 05020G28KT 2 1/2SM RA BR BKN013 OVC019 03/02 A2969 RMK AO2 PK WND 03028/0707 P0009 T00330017
GON,2017-04-01 07:15,-72.0500,41.3300,M,M,M,M,M,0.12,29.68,M,2.50,M,BKN,OVC,M,M,1300.00,1900.00,M,M,RA BR,KGON 010715Z AUTO /////KT 2 1/2SM RA BR BKN013 OVC019 A2968 RMK P0012 MADISHF
GON,2017-04-01 07:20,-72.0500,41.3300,M,M,M,40.00,16.00,0.14,29.68,M,2.50,M,BKN,OVC,M,M,1500.00,1900.00,M,M,+RA BR,KGON 010720Z AUTO 04016KT 2 1/2SM +RA BR BKN015 OVC019 A2968 RMK P0014 MADISHF
GON,2017-04-01 07:24,-72.0500,41.3300,37.90,35.10,89.53,40.00,16.00,0.17,29.69,M,2.50,29.00,BKN,OVC,M,M,1500.00,1900.00,M,M,+RA BR,KGON 010724Z AUTO 04016G29KT 2 1/2SM +RA BR BKN015 OVC019 03/02 A2969 RMK AO2 PK WND 04029/0716 P0017 T00330017
GON,2017-04-01 07:25,-72.0500,41.3300,M,M,M,40.00,17.00,0.18,29.68,M,2.50,M,BKN,OVC,M,M,1500.00,1900.00,M,M,+RA BR,KGON 010725Z AUTO 04017KT 2 1/2SM +RA BR BKN015 OVC019 A2968 RMK P0018 MADISHF
GON,2017-04-01 07:30,-72.0500,41.3300,M,M,M,M,M,0.22,29.67,M,2.50,M,BKN,OVC,M,M,1400.00,1999.00,M,M,+RA BR,KGON 010730Z AUTO /////KT 2 1/2SM +RA BR BKN014 OVC019 A2967 RMK P0022 MADISHF
GON,2017-04-01 07:35,-72.0500,41.3300,37.90,36.00,92.78,50.00,16.00,0.25,29.68,M,2.50,26.00,BKN,OVC,M,M,1400.00,2200.00,M,M,+RA BR,KGON 010735Z AUTO 05016G26KT 2 1/2SM +RA BR BKN014 OVC022 03/02 A2968 RMK AO2 PK WND 04029/0716 P0025 T00330022
GON,2017-04-01 07:40,-72.0500,41.3300,M,M,M,30.00,16.00,0.26,29.68,M,3.00,M,BKN,OVC,M,M,1400.00,2200.00,M,M,RA BR,KGON 010740Z AUTO 03016KT 3SM RA BR BKN014 OVC022 A2968 RMK P0026 MADISHF
GON,2017-04-01 07:45,-72.0500,41.3300,M,M,M,30.00,13.00,0.28,29.68,M,2.50,M,SCT,OVC,M,M,1200.00,1999.00,M,M,RA BR,KGON 010745Z AUTO 03013KT 2 1/2SM RA BR SCT012 OVC019 A2968 RMK P0028 MADISHF
GON,2017-04-01 07:46,-72.0500,41.3300,37.90,36.00,92.78,30.00,13.00,0.28,29.68,M,2.50,20.00,FEW,BKN,OVC,M,900.00,2000.00,2400.00,M,RA BR,KGON 010746Z AUTO 03013G20KT 2 1/2SM RA BR FEW009 BKN020 OVC024 03/02 A2968 RMK AO2 PK WND 04029/0716 P0028 T00330022
GON,2017-04-01 07:50,-72.0500,41.3300,M,M,M,30.00,10.00,0.29,29.68,M,2.50,M,SCT,OVC,M,M,1300.00,1800.00,M,M,RA BR,KGON 010750Z AUTO 03010KT 2 1/2SM RA BR SCT013 OVC018 A2968 RMK P0028 MADISHF
GON,2017-04-01 07:55,-72.0500,41.3300,M,M,M,30.00,13.00,0.30,29.68,M,2.50,M,FEW,BKN,OVC,M,800.00,1300.00,1800.00,M,RA BR,KGON 010755Z AUTO 03013KT 2 1/2SM RA BR FEW008 BKN013 OVC018 A2968 RMK P0030 MADISHF
GON,2017-04-01 07:56,-72.0500,41.3300,37.90,36.00,92.78,30.00,13.00,0.30,29.68,1005.10,2.50,M,FEW,BKN,OVC,M,800.00,1300.00,1800.00,M,RA BR,KGON 010756Z AUTO 03013KT 2 1/2SM RA BR FEW008 BKN013 OVC018 03/02 A2968 RMK AO2 PK WND 04029/0716 SLP051 P0030 T00330022
GON,2017-04-01 08:00,-72.0500,41.3300,M,M,M,30.00,13.00,0.01,29.68,M,2.50,M,SCT,OVC,M,M,999.00,1500.00,M,M,RA BR,KGON 010800Z AUTO 03013KT 2 1/2SM RA BR SCT009 OVC015 A2968 RMK P0001 MADISHF
GON,2017-04-01 08:05,-72.0500,41.3300,M,M,M,30.00,11.00,0.03,29.68,M,2.00,16.00,BKN,OVC,M,M,1200.00,1800.00,M,M,RA BR,KGON 010805Z AUTO 03011G16KT 2SM RA BR BKN012 OVC018 A2968 RMK P0003 MADISHF
GON,2017-04-01 08:10,-72.0500,41.3300,M,M,M,30.00,13.00,0.05,29.67,M,2.00,20.00,BKN,OVC,M,M,1300.00,1999.00,M,M,RA BR,KGON 010810Z AUTO 03013G20KT 2SM RA BR BKN013 OVC019 A2967 RMK P0005 MADISHF
GON,2017-04-01 08:15,-72.0500,41.3300,M,M,M,30.00,15.00,0.06,29.67,M,2.50,20.00,BKN,OVC,M,M,1500.00,2100.00,M,M,RA BR,KGON 010815Z AUTO 03015G20KT 2 1/2SM RA BR BKN015 OVC021 A2967 RMK P0006 MADISHF
GON,2017-04-01 08:17,-72.0500,41.3300,37.90,36.00,92.78,40.00,16.00,0.07,29.67,M,2.50,21.00,FEW,OVC,M,M,1000.00,1500.00,M,M,RA BR,KGON 010817Z AUTO 04016G21KT 2 1/2SM RA BR FEW010 OVC015 03/02 A2967 RMK AO2 P0007 T00330022
GON,2017-04-01 08:20,-72.0500,41.3300,M,M,M,30.00,12.00,0.07,29.67,M,2.50,M,FEW,BKN,OVC,M,999.00,1500.00,1999.00,M,RA BR,KGON 010820Z AUTO 03012KT 2 1/2SM RA BR FEW009 BKN015 OVC019 A2967 RMK P0007 MADISHF
GON,2017-04-01 08:25,-72.0500,41.3300,M,M,M,30.00,14.00,0.08,29.66,M,2.50,M,BKN,OVC,M,M,1300.00,1999.00,M,M,-RA BR,KGON 010825Z AUTO 03014KT 2 1/2SM -RA BR BKN013 OVC019 A2966 RMK P0008 MADISHF
GON,2017-04-01 08:30,-72.0500,41.3300,37.90,35.10,89.53,40.00,14.00,0.09,29.66,M,2.50,M,BKN,OVC,M,M,1300.00,2000.00,M,M,-RA BR,KGON 010830Z AUTO 04014KT 2 1/2SM -RA BR BKN013 OVC020 03/02 A2966 RMK AO2 P0009 T00330017 $
GON,2017-04-01 08:32,-72.0500,41.3300,37.90,35.10,89.53,30.00,13.00,0.09,29.66,M,3.00,M,SCT,OVC,M,M,1300.00,2000.00,M,M,-RA BR,KGON 010832Z AUTO 03013KT 3SM -RA BR SCT013 OVC020 03/02 A2966 RMK AO2 P0009 T00330017 $
GON,2017-04-01 08:35,-72.0500,41.3300,M,M,M,40.00,16.00,0.09,29.67,M,3.00,M,SCT,BKN,OVC,M,1300.00,1800.00,2300.00,M,-RA BR,KGON 010835Z AUTO 04016KT 3SM -RA BR SCT013 BKN018 OVC023 A2967 RMK P0009 MADISHF
GON,2017-04-01 08:40,-72.0500,41.3300,M,M,M,30.00,15.00,0.09,29.66,M,4.00,20.00,BKN,OVC,M,M,1600.00,2300.00,M,M,-RA BR,KGON 010840Z AUTO 03015G20KT 4SM -RA BR BKN016 OVC023 A2966 RMK P0009 MADISHF
GON,2017-04-01 08:45,-72.0500,41.3300,M,M,M,30.00,13.00,0.10,29.66,M,4.00,M,BKN,OVC,M,M,1400.00,2200.00,M,M,-RA BR,KGON 010845Z AUTO 03013KT 4SM -RA BR BKN014 OVC022 A2966 RMK P0010 MADISHF
GON,2017-04-01 08:50,-72.0500,41.3300,M,M,M,20.00,16.00,0.10,29.66,M,4.00,M,SCT,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 010850Z AUTO 02016KT 4SM -RA BR SCT012 OVC019 A2966 RMK P0010 MADISHF
GON,2017-04-01 08:55,-72.0500,41.3300,M,M,M,30.00,12.00,0.10,29.66,M,4.00,M,FEW,BKN,OVC,M,1400.00,1900.00,2400.00,M,-RA BR,KGON 010855Z AUTO 03012KT 4SM -RA BR FEW014 BKN019 OVC024 A2966 RMK P0010 MADISHF
GON,2017-04-01 08:56,-72.0500,41.3300,37.90,36.00,92.78,30.00,13.00,0.10,29.66,1004.20,4.00,22.00,FEW,OVC,M,M,1400.00,2200.00,M,M,-RA BR,KGON 010856Z AUTO 03013G22KT 4SM -RA BR FEW014 OVC022 03/02 A2966 RMK AO2 SLP042 P0010 60041 T00330022 57026 $
GON,2017-04-01 09:00,-72.0500,41.3300,M,M,M,30.00,15.00,M,29.66,M,5.00,M,FEW,OVC,M,M,1400.00,1999.00,M,M,-RA BR,KGON 010900Z AUTO 03015KT 5SM -RA BR FEW014 OVC019 A2966 RMK MADISHF
GON,2017-04-01 09:05,-72.0500,41.3300,M,M,M,30.00,13.00,0.01,29.66,M,4.00,M,SCT,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 010905Z AUTO 03013KT 4SM -RA BR SCT012 OVC019 A2966 RMK P0001 MADISHF
GON,2017-04-01 09:10,-72.0500,41.3300,M,M,M,30.00,13.00,0.01,29.65,M,4.00,M,FEW,BKN,OVC,M,1200.00,1999.00,2400.00,M,-RA BR,KGON 010910Z AUTO 03013KT 4SM -RA BR FEW012 BKN019 OVC024 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:15,-72.0500,41.3300,M,M,M,30.00,16.00,0.01,29.65,M,4.00,M,SCT,BKN,OVC,M,1100.00,1999.00,2400.00,M,-RA BR,KGON 010915Z AUTO 03016KT 4SM -RA BR SCT011 BKN019 OVC024 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:20,-72.0500,41.3300,M,M,M,30.00,16.00,0.01,29.65,M,5.00,M,FEW,SCT,OVC,M,1100.00,1400.00,2200.00,M,-RA BR,KGON 010920Z AUTO 03016KT 5SM -RA BR FEW011 SCT014 OVC022 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:25,-72.0500,41.3300,M,M,M,20.00,14.00,0.01,29.65,M,5.00,M,FEW,BKN,OVC,M,1100.00,1400.00,2200.00,M,-RA BR,KGON 010925Z AUTO 02014KT 5SM -RA BR FEW011 BKN014 OVC022 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:30,-72.0500,41.3300,M,M,M,30.00,14.00,0.01,29.65,M,5.00,M,FEW,BKN,OVC,M,1100.00,1900.00,2400.00,M,-RA BR,KGON 010930Z AUTO 03014KT 5SM -RA BR FEW011 BKN019 OVC024 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:35,-72.0500,41.3300,M,M,M,30.00,15.00,0.01,29.65,M,5.00,M,FEW,BKN,OVC,M,900.00,1600.00,2200.00,M,-RA BR,KGON 010935Z AUTO 03015KT 5SM -RA BR FEW009 BKN016 OVC022 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:37,-72.0500,41.3300,37.90,35.10,89.53,20.00,14.00,0.01,29.65,M,5.00,21.00,FEW,BKN,OVC,M,900.00,1600.00,2200.00,M,-RA BR,KGON 010937Z AUTO 02014G21KT 5SM -RA BR FEW009 BKN016 OVC022 03/02 A2965 RMK AO2 P0001 T00330017 $
GON,2017-04-01 09:40,-72.0500,41.3300,M,M,M,30.00,13.00,0.01,29.65,M,5.00,M,BKN,OVC,M,M,1600.00,2200.00,M,M,-RA BR,KGON 010940Z AUTO 03013KT 5SM -RA BR BKN016 OVC022 A2965 RMK P0001 MADISHF
GON,2017-04-01 09:45,-72.0500,41.3300,M,M,M,30.00,12.00,0.02,29.66,M,5.00,M,BKN,OVC,M,M,1400.00,2200.00,M,M,-RA BR,KGON 010945Z AUTO 03012KT 5SM -RA BR BKN014 OVC022 A2966 RMK P0002 MADISHF
GON,2017-04-01 09:47,-72.0500,41.3300,37.90,35.10,89.53,30.00,12.00,0.02,29.66,M,4.00,M,BKN,OVC,M,M,1400.00,2200.00,M,M,-RA BR,KGON 010947Z AUTO 03012KT 4SM -RA BR BKN014 OVC022 03/02 A2966 RMK AO2 P0002 T00330017 $
GON,2017-04-01 09:50,-72.0500,41.3300,M,M,M,20.00,12.00,0.02,29.65,M,4.00,M,BKN,OVC,M,M,1400.00,2200.00,M,M,-RA BR,KGON 010950Z AUTO 02012KT 4SM -RA BR BKN014 OVC022 A2965 RMK P0002 MADISHF
GON,2017-04-01 09:55,-72.0500,41.3300,M,M,M,30.00,13.00,0.02,29.65,M,3.50,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 010955Z AUTO 03013KT 3SM -RA BR OVC015 A2965 RMK P0002 MADISHF
GON,2017-04-01 09:56,-72.0500,41.3300,37.90,35.10,89.53,30.00,12.00,0.02,29.65,1004.00,3.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 010956Z AUTO 03012KT 3SM -RA BR OVC015 03/02 A2965 RMK AO2 SLP040 P0002 T00330017 $
GON,2017-04-01 10:00,-72.0500,41.3300,M,M,M,20.00,9.00,0.01,29.66,M,4.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 011000Z AUTO 02009KT 4SM -RA BR OVC015 A2966 RMK P0001 MADISHF
GON,2017-04-01 10:05,-72.0500,41.3300,M,M,M,30.00,13.00,0.01,29.66,M,5.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 011005Z AUTO 03013KT 5SM -RA BR OVC015 A2966 RMK P0001 MADISHF
GON,2017-04-01 10:10,-72.0500,41.3300,M,M,M,20.00,14.00,0.01,29.65,M,6.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 011010Z AUTO 02014KT 6SM -RA BR OVC015 A2965 RMK P0001 MADISHF
GON,2017-04-01 10:15,-72.0500,41.3300,M,M,M,20.00,14.00,0.01,29.65,M,5.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 011015Z AUTO 02014KT 5SM -RA BR OVC015 A2965 RMK P0001 MADISHF
GON,2017-04-01 10:20,-72.0500,41.3300,M,M,M,20.00,14.00,0.01,29.65,M,4.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 011020Z AUTO 02014KT 4SM -RA BR OVC015 A2965 RMK P0001 MADISHF
GON,2017-04-01 10:25,-72.0500,41.3300,M,M,M,20.00,14.00,0.02,29.64,M,4.00,M,OVC,M,M,M,1500.00,M,M,M,-RA BR,KGON 011025Z AUTO 02014KT 4SM -RA BR OVC015 A2964 RMK P0002 MADISHF
GON,2017-04-01 10:30,-72.0500,41.3300,M,M,M,30.00,14.00,0.02,29.64,M,4.00,M,BKN,OVC,M,M,1500.00,1999.00,M,M,-SN BR,KGON 011030Z AUTO 03014KT 4SM -SN BR BKN015 OVC019 A2964 RMK P0002 MADISHF
GON,2017-04-01 10:35,-72.0500,41.3300,M,M,M,20.00,14.00,0.02,29.64,M,3.50,M,FEW,BKN,OVC,M,999.00,1500.00,1999.00,M,-RA BR,KGON 011035Z AUTO 02014KT 3SM -RA BR FEW009 BKN015 OVC019 A2964 RMK P0002 MADISHF
GON,2017-04-01 10:40,-72.0500,41.3300,M,M,M,20.00,15.00,0.02,29.64,M,3.50,M,FEW,BKN,OVC,M,999.00,1500.00,1999.00,M,-RA BR,KGON 011040Z AUTO 02015KT 3SM -RA BR FEW009 BKN015 OVC019 A2964 RMK P0002 MADISHF
GON,2017-04-01 10:45,-72.0500,41.3300,M,M,M,20.00,16.00,0.03,29.64,M,3.50,M,FEW,BKN,OVC,M,999.00,1500.00,1999.00,M,-RA BR,KGON 011045Z AUTO 02016KT 3SM -RA BR FEW009 BKN015 OVC019 A2964 RMK P0003 MADISHF
GON,2017-04-01 10:50,-72.0500,41.3300,M,M,M,20.00,15.00,0.03,29.64,M,2.50,M,FEW,OVC,M,M,999.00,1699.00,M,M,-SN BR,KGON 011050Z AUTO 02015KT 2 1/2SM -SN BR FEW009 OVC016 A2964 RMK P0003 MADISHF
GON,2017-04-01 10:55,-72.0500,41.3300,M,M,M,20.00,15.00,0.03,29.64,M,2.50,M,FEW,OVC,M,M,999.00,1699.00,M,M,-SN BR,KGON 011055Z AUTO 02015KT 2 1/2SM -SN BR FEW009 OVC016 A2964 RMK P0003 MADISHF
GON,2017-04-01 10:56,-72.0500,41.3300,37.90,37.00,96.52,10.00,17.00,0.03,29.64,1003.70,2.50,21.00,FEW,SCT,OVC,M,1000.00,1500.00,2000.00,M,-SN BR,KGON 011056Z 01017G21KT 2 1/2SM -SN BR FEW010 SCT015 OVC020 03/03 A2964 RMK AO2 RAE46SNB29 SLP037 P0003 T00330028 $
GON,2017-04-01 11:00,-72.0500,41.3300,M,M,M,20.00,15.00,M,29.64,M,2.50,M,FEW,SCT,OVC,M,999.00,1500.00,1999.00,M,-SN BR,KGON 011100Z AUTO 02015KT 2 1/2SM -SN BR FEW009 SCT015 OVC019 A2964 RMK MADISHF
GON,2017-04-01 11:05,-72.0500,41.3300,M,M,M,10.00,15.00,M,29.64,M,3.00,M,FEW,SCT,OVC,M,999.00,1500.00,1999.00,M,-SN BR,KGON 011105Z AUTO 01015KT 3SM -SN BR FEW009 SCT015 OVC019 A2964 RMK MADISHF
GON,2017-04-01 11:07,-72.0500,41.3300,37.90,37.00,96.52,20.00,16.00,0.00,29.64,M,3.00,23.00,FEW,OVC,M,M,1200.00,2000.00,M,M,-SN BR,KGON 011107Z 02016G23KT 3SM -SN BR FEW012 OVC020 03/03 A2964 RMK AO2 P0000 T00330028 $
GON,2017-04-01 11:10,-72.0500,41.3300,M,M,M,10.00,14.00,M,29.64,M,3.00,M,FEW,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 011110Z AUTO 01014KT 3SM -RA BR FEW012 OVC019 A2964 RMK MADISHF
GON,2017-04-01 11:15,-72.0500,41.3300,M,M,M,20.00,16.00,M,29.64,M,3.50,M,SCT,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 011115Z AUTO 02016KT 3SM -RA BR SCT012 OVC019 A2964 RMK MADISHF
GON,2017-04-01 11:20,-72.0500,41.3300,M,M,M,10.00,15.00,M,29.64,M,4.00,20.00,FEW,OVC,M,M,999.00,1999.00,M,M,-RA BR,KGON 011120Z AUTO 01015G20KT 4SM -RA BR FEW009 OVC019 A2964 RMK MADISHF
GON,2017-04-01 11:25,-72.0500,41.3300,M,M,M,10.00,18.00,0.01,29.64,M,3.50,M,SCT,OVC,M,M,999.00,1900.00,M,M,-RA BR,KGON 011125Z AUTO 01018KT 3SM -RA BR SCT009 OVC019 A2964 RMK P0001 MADISHF
GON,2017-04-01 11:30,-72.0500,41.3300,M,M,M,10.00,16.00,0.01,29.65,M,2.50,M,SCT,OVC,M,M,1200.00,1900.00,M,M,-SN BR,KGON 011130Z AUTO 01016KT 2 1/2SM -SN BR SCT012 OVC019 A2965 RMK P0001 MADISHF
GON,2017-04-01 11:34,-72.0500,41.3300,37.90,37.90,100.00,10.00,14.00,0.01,29.65,M,1.75,23.00,SCT,OVC,M,M,1200.00,1900.00,M,M,-SN BR,KGON 011134Z 01014G23KT 1 3/4SM -SN BR SCT012 OVC019 03/03 A2965 RMK AO2 RAB10E28SNE10B28 P0001 T00330033 $
GON,2017-04-01 11:35,-72.0500,41.3300,M,M,M,10.00,13.00,0.01,29.65,M,1.75,M,SCT,OVC,M,M,1200.00,1900.00,M,M,-SN BR,KGON 011135Z AUTO 01013KT 2SM -SN BR SCT012 OVC019 A2965 RMK P0001 MADISHF
GON,2017-04-01 11:40,-72.0500,41.3300,M,M,M,10.00,15.00,0.01,29.64,M,1.75,M,SCT,OVC,M,M,1400.00,1900.00,M,M,-RA BR,KGON 011140Z AUTO 01015KT 2SM -RA BR SCT014 OVC019 A2964 RMK P0001 MADISHF
GON,2017-04-01 11:45,-72.0500,41.3300,M,M,M,10.00,15.00,0.01,29.64,M,2.00,M,FEW,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 011145Z AUTO 01015KT 2SM -RA BR FEW012 OVC019 A2964 RMK P0001 MADISHF
GON,2017-04-01 11:47,-72.0500,41.3300,37.90,37.90,100.00,10.00,16.00,0.01,29.64,M,2.50,M,FEW,OVC,M,M,1200.00,2000.00,M,M,-RA BR,KGON 011147Z 01016KT 2 1/2SM -RA BR FEW012 OVC020 03/03 A2964 RMK AO2 RAB10E28B37SNE10B28E37 P0001 T00330033 $
GON,2017-04-01 11:50,-72.0500,41.3300,M,M,M,10.00,16.00,0.02,29.64,M,2.50,M,FEW,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 011150Z AUTO 01016KT 2 1/2SM -RA BR FEW012 OVC019 A2964 RMK P0002 MADISHF
GON,2017-04-01 11:55,-72.0500,41.3300,M,M,M,10.00,17.00,0.02,29.65,M,2.50,M,SCT,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 011155Z AUTO 01017KT 2 1/2SM -RA BR SCT012 OVC019 A2965 RMK P0002 MADISHF
GON,2017-04-01 11:56,-72.0500,41.3300,39.00,39.00,100.00,10.00,17.00,0.02,29.65,1003.90,2.50,22.00,SCT,OVC,M,M,1200.00,2000.00,M,M,-RA BR,KGON 011156Z 01017G22KT 2 1/2SM -RA BR SCT012 OVC020 04/04 A2965 RMK AO2 RAB10E28B37SNE10B28E37 SLP039 P0002 60048 70137 T00390039 10039 20033 55004 $
GON,2017-04-01 12:00,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.64,M,2.50,M,FEW,OVC,M,M,1200.00,1999.00,M,M,-RA BR,KGON 011200Z AUTO 01017KT 2 1/2SM -RA BR FEW012 OVC019 A2964 RMK MADISHF
GON,2017-04-01 12:05,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.64,M,2.50,M,FEW,OVC,M,M,900.00,1999.00,M,M,-RA BR,KGON 011205Z AUTO 01017KT 2 1/2SM -RA BR FEW009 OVC019 A2964 RMK MADISHF
GON,2017-04-01 12:10,-72.0500,41.3300,39.00,39.00,100.00,20.00,15.00,0.00,29.65,M,2.50,M,FEW,SCT,OVC,M,900.00,1500.00,2100.00,M,-RA BR,KGON 011210Z 02015KT 2 1/2SM -RA BR FEW009 SCT015 OVC021 04/04 A2965 RMK AO2 P0000 T00390039 $
GON,2017-04-01 12:15,-72.0500,41.3300,M,M,M,10.00,15.00,M,29.65,M,2.50,M,FEW,SCT,OVC,M,999.00,1500.00,2100.00,M,-RA BR,KGON 011215Z AUTO 01015KT 2 1/2SM -RA BR FEW009 SCT015 OVC021 A2965 RMK MADISHF
GON,2017-04-01 12:20,-72.0500,41.3300,M,M,M,20.00,17.00,M,29.65,M,2.50,M,SCT,OVC,M,M,1200.00,2100.00,M,M,-RA BR,KGON 011220Z AUTO 02017KT 2 1/2SM -RA BR SCT012 OVC021 A2965 RMK MADISHF
GON,2017-04-01 12:25,-72.0500,41.3300,M,M,M,10.00,16.00,M,29.65,M,2.50,22.00,FEW,SCT,OVC,M,900.00,1400.00,2100.00,M,-RA BR,KGON 011225Z AUTO 01016G22KT 2 1/2SM -RA BR FEW009 SCT014 OVC021 A2965 RMK MADISHF
GON,2017-04-01 12:30,-72.0500,41.3300,M,M,M,10.00,16.00,M,29.65,M,2.50,M,SCT,OVC,M,M,1200.00,2100.00,M,M,-RA BR,KGON 011230Z AUTO 01016KT 2 1/2SM -RA BR SCT012 OVC021 A2965 RMK MADISHF
GON,2017-04-01 12:35,-72.0500,41.3300,M,M,M,10.00,18.00,0.01,29.65,M,2.50,M,SCT,OVC,M,M,1200.00,1900.00,M,M,-RA BR,KGON 011235Z AUTO 01018KT 2 1/2SM -RA BR SCT012 OVC019 A2965 RMK P0001 MADISHF
GON,2017-04-01 12:40,-72.0500,41.3300,M,M,M,10.00,15.00,0.01,29.65,M,2.50,20.00,FEW,BKN,OVC,M,999.00,1500.00,2100.00,M,-RA BR,KGON 011240Z AUTO 01015G20KT 2 1/2SM -RA BR FEW009 BKN015 OVC021 A2965 RMK P0001 MADISHF
GON,2017-04-01 12:45,-72.0500,41.3300,M,M,M,10.00,17.00,0.01,29.65,M,3.00,M,SCT,OVC,M,M,1500.00,2100.00,M,M,-RA BR,KGON 011245Z AUTO 01017KT 3SM -RA BR SCT015 OVC021 A2965 RMK P0001 MADISHF
GON,2017-04-01 12:50,-72.0500,41.3300,M,M,M,360.00,18.00,0.01,29.65,M,3.00,M,FEW,BKN,OVC,M,900.00,1500.00,2100.00,M,-RA BR,KGON 011250Z AUTO 36018KT 3SM -RA BR FEW009 BKN015 OVC021 A2965 RMK P0001 MADISHF
GON,2017-04-01 12:55,-72.0500,41.3300,M,M,M,360.00,15.00,0.01,29.66,M,2.50,M,FEW,BKN,OVC,M,900.00,1500.00,2100.00,M,-RA BR,KGON 011255Z AUTO 36015KT 2 1/2SM -RA BR FEW009 BKN015 OVC021 A2966 RMK P0001 MADISHF
GON,2017-04-01 12:56,-72.0500,41.3300,39.90,39.90,100.00,10.00,16.00,0.01,29.66,1004.20,2.50,23.00,FEW,BKN,OVC,M,900.00,1500.00,2100.00,M,-RA BR,KGON 011256Z 01016G23KT 2 1/2SM -RA BR FEW009 BKN015 OVC021 04/04 A2966 RMK AO2 PK WND 01026/1218 SLP042 P0001 T00440044 $
GON,2017-04-01 13:00,-72.0500,41.3300,M,M,M,360.00,14.00,M,29.65,M,3.00,M,FEW,BKN,OVC,M,900.00,1500.00,2200.00,M,-RA BR,KGON 011300Z AUTO 36014KT 3SM -RA BR FEW009 BKN015 OVC022 A2965 RMK MADISHF
