#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AFN,2017-04-01 06:20,-72.0030,42.8051,M,M,M,30.00,5.00,0.04,29.85,M,1.50,M,BKN,OVC,M,M,999.00,1400.00,M,M,-SN BR,KAFN 010620Z AUTO 03005KT 1 1/2SM -SN BR BKN009 OVC014 A2985 RMK P0004 VRB05KT  MADISHF
AFN,2017-04-01 06:25,-72.0030,42.8051,M,M,M,20.00,3.00,0.05,29.85,M,1.25,M,OVC,M,M,M,1200.00,M,M,M,-SN BR,KAFN 010625Z AUTO 02003KT 1 1/2SM -SN BR OVC012 A2985 RMK P0005 VRB03KT  MADISHF
AFN,2017-04-01 06:30,-72.0030,42.8051,M,M,M,50.00,5.00,0.06,29.84,M,1.25,M,BKN,OVC,M,M,999.00,1400.00,M,M,-SN BR,KAFN 010630Z AUTO 05005KT 1 1/2SM -SN BR BKN009 OVC014 A2984 RMK P0006 VRB05KT  MADISHF
AFN,2017-04-01 06:31,-72.0030,42.8051,32.00,28.90,88.17,M,5.00,0.06,29.84,M,1.25,M,BKN,OVC,M,M,1000.00,1400.00,M,M,UP BR,KAFN 010631Z AUTO VRB05KT 1 1/4SM UP BR BKN010 OVC014 00/M02 A2984 RMK AO2 UPB0555E18B31SNE0555B0557E06B18E31 P0006 T00001017
AFN,2017-04-01 06:35,-72.0030,42.8051,M,M,M,50.00,7.00,0.06,29.84,M,1.25,M,OVC,M,M,M,1200.00,M,M,M,-SN BR,KAFN 010635Z AUTO 05007KT 1 1/2SM -SN BR OVC012 A2984 RMK P0006 WND 01V10  MADISHF
AFN,2017-04-01 06:40,-72.0030,42.8051,M,M,M,40.00,6.00,0.06,29.84,M,1.25,M,OVC,M,M,M,999.00,M,M,M,-SN BR,KAFN 010640Z AUTO 04006KT 1 1/2SM -SN BR OVC009 A2984 RMK P0006 VRB06KT  MADISHF
AFN,2017-04-01 06:50,-72.0030,42.8051,M,M,M,40.00,5.00,0.07,29.84,M,1.00,M,OVC,M,M,M,999.00,M,M,M,-SN BR,KAFN 010650Z AUTO 04005KT 1SM -SN BR OVC009 A2984 RMK P0007 VRB05KT  MADISHF
AFN,2017-04-01 06:52,-72.0030,42.8051,32.00,30.00,92.22,M,3.00,0.07,29.84,1012.00,1.00,M,OVC,M,M,M,1000.00,M,M,M,-SN BR,KAFN 010652Z AUTO VRB03KT 1SM -SN BR OVC010 00/M01 A2984 RMK AO2 UPB0555E18B31E33SNE0555B0557E06B18E31B33 SLP120 P0007 T00001011
AFN,2017-04-01 06:55,-72.0030,42.8051,M,M,M,50.00,3.00,M,29.84,M,1.00,M,OVC,M,M,M,999.00,M,M,M,-SN BR,KAFN 010655Z AUTO 05003KT 1SM -SN BR OVC009 A2984 RMK VRB03KT  MADISHF
AFN,2017-04-01 07:00,-72.0030,42.8051,M,M,M,40.00,4.00,0.01,29.83,M,1.25,M,OVC,M,M,M,999.00,M,M,M,-SN BR,KAFN 010700Z AUTO 04004KT 1 1/2SM -SN BR OVC009 A2983 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 07:04,-72.0030,42.8051,30.90,28.90,92.18,M,6.00,0.01,29.83,M,1.25,M,OVC,M,M,M,1000.00,M,M,M,UP BR,KAFN 010704Z AUTO VRB06KT 1 1/4SM UP BR OVC010 M01/M02 A2983 RMK AO2 UPB03SNE03 P0001 T10061017
AFN,2017-04-01 07:05,-72.0030,42.8051,M,M,M,40.00,6.00,0.01,29.83,M,1.50,M,OVC,M,M,M,999.00,M,M,M,UP BR,KAFN 010705Z AUTO 04006KT 1 1/2SM UP BR OVC009 A2983 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 07:10,-72.0030,42.8051,M,M,M,M,M,0.01,29.83,M,1.50,M,OVC,M,M,M,999.00,M,M,M,-SN BR,KAFN 010710Z AUTO /////KT 1 1/2SM -SN BR OVC009 A2983 RMK P0001 MADISHF
AFN,2017-04-01 07:11,-72.0030,42.8051,32.00,28.90,88.17,M,M,0.01,29.83,M,1.50,M,OVC,M,M,M,1000.00,M,M,M,-SN BR,KAFN 010711Z AUTO 1 1/2SM -SN BR OVC010 00/M02 A2983 RMK AO2 UPB03E07SNE03B07 P0001 T00001017
AFN,2017-04-01 07:15,-72.0030,42.8051,M,M,M,20.00,3.00,0.02,29.82,M,1.50,M,OVC,M,M,M,999.00,M,M,M,-SN BR,KAFN 010715Z AUTO 02003KT 1 1/2SM -SN BR OVC009 A2982 RMK P0002 VRB03KT  MADISHF
AFN,2017-04-01 07:20,-72.0030,42.8051,30.90,28.90,92.18,30.00,4.00,0.02,29.83,M,1.25,M,OVC,M,M,M,800.00,M,M,M,-SN BR,KAFN 010720Z AUTO 03004KT 1 1/4SM -SN BR OVC008 M01/M02 A2983 RMK AO2 UPB03E07SNE03B07 P0002 T10061017
AFN,2017-04-01 07:25,-72.0030,42.8051,M,M,M,20.00,6.00,0.02,29.82,M,1.25,M,OVC,M,M,M,800.00,M,M,M,-SN BR,KAFN 010725Z AUTO 02006KT 1 1/2SM -SN BR OVC008 A2982 RMK P0002 VRB06KT  MADISHF
AFN,2017-04-01 07:30,-72.0030,42.8051,M,M,M,350.00,4.00,0.02,29.82,M,1.25,M,OVC,M,M,M,800.00,M,M,M,-SN BR,KAFN 010730Z AUTO 35004KT 1 1/2SM -SN BR OVC008 A2982 RMK P0002 VRB04KT  MADISHF
AFN,2017-04-01 07:35,-72.0030,42.8051,M,M,M,40.00,5.00,0.02,29.82,M,1.00,M,OVC,M,M,M,800.00,M,M,M,-SN BR,KAFN 010735Z AUTO 04005KT 1SM -SN BR OVC008 A2982 RMK P0002 VRB05KT  MADISHF
AFN,2017-04-01 07:40,-72.0030,42.8051,M,M,M,10.00,4.00,0.03,29.82,M,1.00,M,VV ,M,M,M,800.00,M,M,M,-SN BR,KAFN 010740Z AUTO 01004KT 1SM -SN BR VV008 A2982 RMK P0003 VRB04KT  MADISHF
AFN,2017-04-01 07:41,-72.0030,42.8051,30.90,30.00,96.41,M,5.00,0.03,29.82,M,1.00,M,VV ,M,M,M,800.00,M,M,M,-SN BR,KAFN 010741Z AUTO VRB05KT 1SM -SN BR VV008 M01/M01 A2982 RMK AO2 UPB03E07SNE03B07 P0003 T10061011
AFN,2017-04-01 07:45,-72.0030,42.8051,M,M,M,M,M,0.03,29.82,M,1.00,M,VV ,M,M,M,800.00,M,M,M,-SN BR,KAFN 010745Z AUTO /////KT 1SM -SN BR VV008 A2982 RMK P0003 MADISHF
AFN,2017-04-01 07:50,-72.0030,42.8051,M,M,M,30.00,3.00,0.03,29.82,M,1.00,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010750Z AUTO 03003KT 1SM -SN BR VV007 A2982 RMK P0003 VRB03KT  MADISHF
AFN,2017-04-01 07:52,-72.0030,42.8051,30.90,30.00,96.41,M,5.00,0.03,29.82,1011.30,1.00,M,VV ,M,M,M,800.00,M,M,M,-SN BR,KAFN 010752Z AUTO VRB05KT 1SM -SN BR VV008 M01/M01 A2982 RMK AO2 UPB03E07SNE03B07 SLP113 P0003 T10061011
AFN,2017-04-01 07:55,-72.0030,42.8051,M,M,M,40.00,5.00,M,29.82,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010755Z AUTO 04005KT 1SM -SN BR VV007 A2982 RMK VRB05KT  MADISHF
AFN,2017-04-01 08:00,-72.0030,42.8051,30.90,30.00,96.41,M,6.00,0.01,29.82,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010800Z AUTO VRB06KT 3/4SM -SN BR VV007 M01/M01 A2982 RMK AO2 P0001 T10061011
AFN,2017-04-01 08:05,-72.0030,42.8051,M,M,M,20.00,4.00,0.01,29.82,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010805Z AUTO 02004KT 1SM -SN BR VV007 A2982 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 08:10,-72.0030,42.8051,M,M,M,M,M,0.01,29.82,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010810Z AUTO /////KT 1SM -SN BR VV006 A2982 RMK P0001 MADISHF
AFN,2017-04-01 08:15,-72.0030,42.8051,M,M,M,30.00,6.00,0.02,29.82,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010815Z AUTO 03006KT 1SM -SN BR VV006 A2982 RMK P0002 VRB06KT  MADISHF
AFN,2017-04-01 08:20,-72.0030,42.8051,M,M,M,20.00,6.00,0.02,29.82,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010820Z AUTO 02006KT 1SM -SN BR VV006 A2982 RMK P0002 VRB06KT  MADISHF
AFN,2017-04-01 08:25,-72.0030,42.8051,M,M,M,20.00,6.00,0.02,29.81,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010825Z AUTO 02006KT 1SM -SN BR VV007 A2981 RMK P0002 VRB06KT  MADISHF
AFN,2017-04-01 08:30,-72.0030,42.8051,M,M,M,30.00,5.00,0.03,29.81,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010830Z AUTO 03005KT 1SM -SN BR VV007 A2981 RMK P0003 VRB05KT  MADISHF
AFN,2017-04-01 08:35,-72.0030,42.8051,M,M,M,M,M,0.03,29.81,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010835Z AUTO /////KT 1SM -SN BR VV007 A2981 RMK P0003 MADISHF
AFN,2017-04-01 08:40,-72.0030,42.8051,M,M,M,360.00,3.00,0.03,29.81,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010840Z AUTO 36003KT 1SM -SN BR VV007 A2981 RMK P0003 VRB03KT  MADISHF
AFN,2017-04-01 08:45,-72.0030,42.8051,M,M,M,40.00,5.00,0.04,29.81,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010845Z AUTO 04005KT 1SM -SN BR VV007 A2981 RMK P0004 VRB05KT  MADISHF
AFN,2017-04-01 08:50,-72.0030,42.8051,M,M,M,30.00,7.00,0.04,29.81,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010850Z AUTO 03007KT 1SM -SN BR VV007 A2981 RMK P0004 WND 35V06  MADISHF
AFN,2017-04-01 08:52,-72.0030,42.8051,30.90,30.00,96.41,M,4.00,0.04,29.81,1011.10,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010852Z AUTO VRB04KT 3/4SM -SN BR VV007 M01/M01 A2981 RMK AO2 SLP111 P0004 60014 T10061011 56015
AFN,2017-04-01 08:55,-72.0030,42.8051,M,M,M,40.00,6.00,0.01,29.81,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010855Z AUTO 04006KT 1SM -SN BR VV006 A2981 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 09:00,-72.0030,42.8051,M,M,M,30.00,9.00,0.01,29.81,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010900Z AUTO 03009KT 1SM -SN BR VV006 A2981 RMK P0001 WND 35V06  MADISHF
AFN,2017-04-01 09:05,-72.0030,42.8051,M,M,M,M,M,0.01,29.81,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010905Z AUTO /////KT 1SM -SN BR VV006 A2981 RMK P0001 MADISHF
AFN,2017-04-01 09:10,-72.0030,42.8051,M,M,M,30.00,8.00,0.01,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 010910Z AUTO 03008KT 1SM -SN BR VV006 A2980 RMK P0001 MADISHF
AFN,2017-04-01 09:15,-72.0030,42.8051,M,M,M,10.00,6.00,0.02,29.80,M,0.75,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010915Z AUTO 01006KT 1SM -SN BR VV007 A2980 RMK P0002 VRB06G17KT  MADISHF
AFN,2017-04-01 09:22,-72.0030,42.8051,30.90,30.00,96.41,30.00,7.00,0.02,29.80,M,1.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010922Z AUTO 03007KT 340V080 1SM -SN BR OVC007 M01/M01 A2980 RMK AO2 P0002 T10061011
AFN,2017-04-01 09:25,-72.0030,42.8051,M,M,M,10.00,4.00,0.02,29.80,M,1.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010925Z AUTO 01004KT 1SM -SN BR OVC007 A2980 RMK P0002 VRB04KT  MADISHF
AFN,2017-04-01 09:30,-72.0030,42.8051,M,M,M,20.00,4.00,0.03,29.80,M,1.00,M,VV ,M,M,M,800.00,M,M,M,-SN BR,KAFN 010930Z AUTO 02004KT 1SM -SN BR VV008 A2980 RMK P0003 VRB04KT  MADISHF
AFN,2017-04-01 09:35,-72.0030,42.8051,M,M,M,360.00,3.00,0.03,29.80,M,1.00,M,VV ,M,M,M,700.00,M,M,M,-SN BR,KAFN 010935Z AUTO 36003KT 1SM -SN BR VV007 A2980 RMK P0003 VRB03KT  MADISHF
AFN,2017-04-01 09:40,-72.0030,42.8051,M,M,M,10.00,5.00,0.03,29.80,M,1.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010940Z AUTO 01005KT 1SM -SN BR OVC007 A2980 RMK P0003 VRB05KT  MADISHF
AFN,2017-04-01 09:45,-72.0030,42.8051,M,M,M,20.00,5.00,0.04,29.80,M,1.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010945Z AUTO 02005KT 1SM -SN BR OVC007 A2980 RMK P0004 VRB05KT  MADISHF
AFN,2017-04-01 09:50,-72.0030,42.8051,M,M,M,10.00,5.00,0.04,29.80,M,1.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010950Z AUTO 01005KT 1SM -SN BR OVC007 A2980 RMK P0004 VRB05KT  MADISHF
AFN,2017-04-01 09:52,-72.0030,42.8051,30.90,30.00,96.41,M,3.00,0.04,29.80,1010.80,1.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010952Z AUTO VRB03KT 1SM -SN BR OVC007 M01/M01 A2980 RMK AO2 SLP108 P0004 T10061011
AFN,2017-04-01 09:55,-72.0030,42.8051,M,M,M,10.00,5.00,0.01,29.80,M,0.75,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 010955Z AUTO 01005KT 1SM -SN BR OVC007 A2980 RMK P0001 VRB05KT  MADISHF
AFN,2017-04-01 10:01,-72.0030,42.8051,30.90,30.00,96.41,M,4.00,0.01,29.80,M,0.75,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 011001Z AUTO VRB04KT 3/4SM -SN BR OVC007 M01/M01 A2980 RMK AO2 P0001 T10061011
AFN,2017-04-01 10:05,-72.0030,42.8051,M,M,M,10.00,5.00,0.01,29.80,M,0.75,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 011005Z AUTO 01005KT 1SM -SN BR OVC007 A2980 RMK P0001 VRB05KT  MADISHF
AFN,2017-04-01 10:10,-72.0030,42.8051,M,M,M,10.00,5.00,0.02,29.80,M,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,KAFN 011010Z AUTO 01005KT 1SM -SN BR OVC006 A2980 RMK P0002 MADISHF
AFN,2017-04-01 10:15,-72.0030,42.8051,M,M,M,30.00,5.00,0.03,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 011015Z AUTO 03005KT 1SM -SN BR VV006 A2980 RMK P0003 VRB05KT  MADISHF
AFN,2017-04-01 10:20,-72.0030,42.8051,M,M,M,330.00,4.00,0.03,29.80,M,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,KAFN 011020Z AUTO 33004KT 1SM -SN BR OVC006 A2980 RMK P0003 VRB04KT  MADISHF
AFN,2017-04-01 10:25,-72.0030,42.8051,M,M,M,10.00,6.00,0.03,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 011025Z AUTO 01006KT 1SM -SN BR VV006 A2980 RMK P0003 VRB06KT  MADISHF
AFN,2017-04-01 10:30,-72.0030,42.8051,M,M,M,360.00,6.00,0.04,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 011030Z AUTO 36006KT 1SM -SN BR VV006 A2980 RMK P0004 VRB06KT  MADISHF
AFN,2017-04-01 10:35,-72.0030,42.8051,M,M,M,10.00,6.00,0.04,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 011035Z AUTO 01006KT 1SM -SN BR VV006 A2980 RMK P0004 VRB06KT  MADISHF
AFN,2017-04-01 10:40,-72.0030,42.8051,M,M,M,10.00,6.00,0.05,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 011040Z AUTO 01006KT 1SM -SN BR VV006 A2980 RMK P0005 VRB06KT  MADISHF
AFN,2017-04-01 10:45,-72.0030,42.8051,M,M,M,20.00,5.00,0.05,29.80,M,0.75,M,VV ,M,M,M,600.00,M,M,M,-SN BR,KAFN 011045Z AUTO 02005KT 1SM -SN BR VV006 A2980 RMK P0005 VRB05KT  MADISHF
AFN,2017-04-01 10:50,-72.0030,42.8051,M,M,M,M,M,0.05,29.80,M,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,KAFN 011050Z AUTO /////KT 1SM -SN BR OVC006 A2980 RMK P0005 MADISHF
AFN,2017-04-01 10:52,-72.0030,42.8051,30.90,30.00,96.41,20.00,5.00,0.05,29.80,1010.80,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,KAFN 011052Z AUTO 02005KT 3/4SM -SN BR OVC006 M01/M01 A2980 RMK AO2 SLP108 P0005 T10061011
AFN,2017-04-01 10:55,-72.0030,42.8051,M,M,M,10.00,5.00,M,29.80,M,0.75,M,OVC,M,M,M,600.00,M,M,M,-SN BR,KAFN 011055Z AUTO 01005KT 1SM -SN BR OVC006 A2980 RMK VRB05KT  MADISHF
AFN,2017-04-01 11:00,-72.0030,42.8051,M,M,M,30.00,4.00,0.01,29.80,M,0.50,M,OVC,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011100Z AUTO 03004KT 1/2SM -SN FZFG OVC006 A2980 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 11:05,-72.0030,42.8051,M,M,M,10.00,4.00,0.01,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011105Z AUTO 01004KT 1/2SM -SN FZFG OVC006 A2981 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 11:10,-72.0030,42.8051,M,M,M,360.00,6.00,0.01,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011110Z AUTO 36006KT 1/2SM -SN FZFG OVC006 A2981 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 11:15,-72.0030,42.8051,M,M,M,10.00,3.00,0.01,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011115Z AUTO 01003KT 1/2SM -SN FZFG OVC006 A2981 RMK P0001 VRB03KT  MADISHF
AFN,2017-04-01 11:20,-72.0030,42.8051,M,M,M,30.00,5.00,0.02,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011120Z AUTO 03005KT 1/2SM -SN FZFG OVC006 A2981 RMK P0002 VRB05KT  MADISHF
AFN,2017-04-01 11:25,-72.0030,42.8051,M,M,M,10.00,4.00,0.03,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011125Z AUTO 01004KT 1/2SM -SN FZFG OVC006 A2981 RMK P0003 VRB04KT  MADISHF
AFN,2017-04-01 11:30,-72.0030,42.8051,M,M,M,20.00,7.00,0.04,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,SN FZFG,KAFN 011130Z AUTO 02007KT 1/2SM SN FZFG OVC006 A2981 RMK P0004 WND 34V05  MADISHF
AFN,2017-04-01 11:35,-72.0030,42.8051,M,M,M,360.00,5.00,0.05,29.81,M,0.50,M,OVC,M,M,M,600.00,M,M,M,SN FZFG,KAFN 011135Z AUTO 36005KT 1/2SM SN FZFG OVC006 A2981 RMK P0005 VRB05KT  MADISHF
AFN,2017-04-01 11:40,-72.0030,42.8051,M,M,M,20.00,6.00,0.05,29.81,M,0.50,M,VV ,M,M,M,600.00,M,M,M,SN FZFG,KAFN 011140Z AUTO 02006KT 1/2SM SN FZFG VV006 A2981 RMK P0005 VRB06KT  MADISHF
AFN,2017-04-01 11:45,-72.0030,42.8051,M,M,M,20.00,4.00,0.06,29.81,M,0.50,M,VV ,M,M,M,600.00,M,M,M,-SN FZFG,KAFN 011145Z AUTO 02004KT 1/2SM -SN FZFG VV006 A2981 RMK P0006 VRB04KT  MADISHF
AFN,2017-04-01 11:50,-72.0030,42.8051,M,M,M,20.00,5.00,0.07,29.82,M,0.50,M,VV ,M,M,M,499.00,M,M,M,-SN FZFG,KAFN 011150Z AUTO 02005KT 1/2SM -SN FZFG VV004 A2982 RMK P0007 VRB05KT  MADISHF
AFN,2017-04-01 11:52,-72.0030,42.8051,32.00,30.00,92.22,M,5.00,0.07,29.82,1011.30,0.50,M,VV ,M,M,M,500.00,M,M,M,-SN FG,KAFN 011152Z AUTO VRB05KT 1/2SM -SN FG VV005 00/M01 A2982 RMK AO2 SLP113 P0007 60030 70129 T00001011 10000 21006 53001
AFN,2017-04-01 11:55,-72.0030,42.8051,M,M,M,20.00,5.00,0.01,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FZFG,KAFN 011155Z AUTO 02005KT 1/4SM SN FZFG VV004 A2982 RMK P0001 MADISHF
AFN,2017-04-01 12:05,-72.0030,42.8051,M,M,M,360.00,5.00,0.02,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FG,KAFN 011205Z AUTO 36005KT 1/4SM SN FG VV004 A2982 RMK P0002 VRB05KT  MADISHF
AFN,2017-04-01 12:10,-72.0030,42.8051,M,M,M,360.00,5.00,0.02,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FG,KAFN 011210Z AUTO 36005KT 1/4SM SN FG VV004 A2982 RMK P0002 VRB05KT  MADISHF
AFN,2017-04-01 12:15,-72.0030,42.8051,M,M,M,360.00,4.00,0.03,29.82,M,0.50,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011215Z AUTO 36004KT 1/2SM -SN FG VV004 A2982 RMK P0003 VRB04KT  MADISHF
AFN,2017-04-01 12:20,-72.0030,42.8051,M,M,M,360.00,6.00,0.03,29.82,M,0.50,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011220Z AUTO 36006KT 1/2SM -SN FG VV004 A2982 RMK P0003 VRB06KT  MADISHF
AFN,2017-04-01 12:25,-72.0030,42.8051,M,M,M,360.00,5.00,0.03,29.82,M,0.50,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011225Z AUTO 36005KT 1/2SM -SN FG VV004 A2982 RMK P0003 VRB05KT  MADISHF
AFN,2017-04-01 12:30,-72.0030,42.8051,M,M,M,10.00,6.00,0.03,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011230Z AUTO 01006KT 1/4SM -SN FG VV004 A2982 RMK P0003 VRB06KT  MADISHF
AFN,2017-04-01 12:35,-72.0030,42.8051,M,M,M,20.00,5.00,0.04,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FG,KAFN 011235Z AUTO 02005KT 1/4SM SN FG VV004 A2982 RMK P0004 VRB05KT  MADISHF
AFN,2017-04-01 12:40,-72.0030,42.8051,M,M,M,350.00,5.00,0.04,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FG,KAFN 011240Z AUTO 35005KT 1/4SM SN FG VV004 A2982 RMK P0004 VRB05KT  MADISHF
AFN,2017-04-01 12:45,-72.0030,42.8051,M,M,M,20.00,5.00,0.05,29.82,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FG,KAFN 011245Z AUTO 02005KT 1/4SM SN FG VV004 A2982 RMK P0005 VRB05KT  MADISHF
AFN,2017-04-01 12:52,-72.0030,42.8051,32.00,30.00,92.22,20.00,7.00,0.05,29.83,1011.70,0.25,M,VV ,M,M,M,500.00,M,M,M,-SN FG,KAFN 011252Z AUTO 02007KT 1/4SM -SN FG VV005 00/M01 A2983 RMK AO2 SLP117 P0005 T00001011
AFN,2017-04-01 12:55,-72.0030,42.8051,M,M,M,360.00,4.00,M,29.83,M,0.25,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011255Z AUTO 36004KT 1/4SM -SN FG VV004 A2983 RMK VRB04KT  MADISHF
AFN,2017-04-01 13:00,-72.0030,42.8051,M,M,M,10.00,5.00,0.01,29.83,M,0.25,M,OVC,M,M,M,499.00,M,M,M,-SN FG,KAFN 011300Z AUTO 01005KT 1/4SM -SN FG OVC004 A2983 RMK P0001 VRB05KT  MADISHF
AFN,2017-04-01 13:05,-72.0030,42.8051,M,M,M,350.00,4.00,0.01,29.83,M,0.25,M,OVC,M,M,M,499.00,M,M,M,-SN FG,KAFN 011305Z AUTO 35004KT 1/4SM -SN FG OVC004 A2983 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 13:10,-72.0030,42.8051,M,M,M,10.00,4.00,0.01,29.83,M,0.50,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011310Z AUTO 01004KT 1/2SM -SN FG VV004 A2983 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 13:15,-72.0030,42.8051,M,M,M,360.00,5.00,0.01,29.83,M,0.50,M,VV ,M,M,M,499.00,M,M,M,-SN FG,KAFN 011315Z AUTO 36005KT 1/2SM -SN FG VV004 A2983 RMK P0001 VRB05KT  MADISHF
AFN,2017-04-01 13:20,-72.0030,42.8051,M,M,M,30.00,4.00,0.02,29.83,M,0.50,M,OVC,M,M,M,499.00,M,M,M,-SN FG,KAFN 011320Z AUTO 03004KT 1/2SM -SN FG OVC004 A2983 RMK P0002 VRB04KT  MADISHF
AFN,2017-04-01 13:25,-72.0030,42.8051,M,M,M,M,M,0.02,29.83,M,0.50,M,OVC,M,M,M,499.00,M,M,M,-SN FG,KAFN 011325Z AUTO /////KT 1/2SM -SN FG OVC004 A2983 RMK P0002 MADISHF
AFN,2017-04-01 13:30,-72.0030,42.8051,M,M,M,10.00,6.00,0.02,29.83,M,0.50,M,OVC,M,M,M,499.00,M,M,M,-SN FG,KAFN 011330Z AUTO 01006KT 1/2SM -SN FG OVC004 A2983 RMK P0002 VRB06KT  MADISHF
AFN,2017-04-01 13:35,-72.0030,42.8051,M,M,M,350.00,5.00,0.03,29.84,M,0.50,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011335Z AUTO 35005KT 1/2SM SN FG OVC004 A2984 RMK P0003 VRB05KT  MADISHF
AFN,2017-04-01 13:40,-72.0030,42.8051,M,M,M,10.00,6.00,0.03,29.84,M,0.25,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011340Z AUTO 01006KT 1/4SM SN FG OVC004 A2984 RMK P0003 VRB06KT  MADISHF
